trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'e': 0.8336013404157353, 'a': 0.001}",25,0,-96.0854909627111,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
184,False,"{'e': 0.832768155737091, 'a': 0.001}",25,0,-85.50100664975636,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
185,False,"{'e': 0.8319358038266718, 'a': 0.001}",20,0,-106.46340286883066,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
186,False,"{'e': 0.8311042838521256, 'a': 0.001}",25,7,-114.13552110348775,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 3}",1
187,False,"{'e': 0.8302735949819326, 'a': 0.001}",20,0,-68.77161445380892,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
188,False,"{'e': 0.8294437363854039, 'a': 0.001}",20,0,-148.34908911935588,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
189,False,"{'e': 0.8286147072326806, 'a': 0.001}",20,2,-97.51321928323698,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 1}",1
190,False,"{'e': 0.8277865066947336, 'a': 0.001}",30,0,-145.5656925880484,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
191,False,"{'e': 0.8269591339433623, 'a': 0.001}",20,0,10.883755305577369,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
192,False,"{'e': 0.8261325881511938, 'a': 0.001}",20,0,-46.17188035690113,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
193,False,"{'e': 0.8253068684916823, 'a': 0.001}",35,0,-304.57915766503726,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 6}",0
194,False,"{'e': 0.8244819741391082, 'a': 0.001}",20,0,-180.93002722566374,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
195,False,"{'e': 0.8236579042685769, 'a': 0.001}",20,0,-179.98977839561098,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
196,False,"{'e': 0.8228346580560184, 'a': 0.001}",20,0,-107.91629041878114,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
197,False,"{'e': 0.8220122346781865, 'a': 0.001}",30,0,-123.43987722317887,"{0: 22, 1: 3, 2: 1, 3: 2, 4: 2}",0
198,False,"{'e': 0.821190633312658, 'a': 0.001}",20,0,-108.17231019140357,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
199,False,"{'e': 0.8203698531378311, 'a': 0.001}",20,1,-50.038098738453556,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
200,False,"{'e': 0.8195498933329256, 'a': 0.001}",20,5,-22.228219697057536,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
201,False,"{'e': 0.8187307530779818, 'a': 0.001}",25,9,-63.8813317300566,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
202,False,"{'e': 0.8179124315538594, 'a': 0.001}",20,0,-53.461813304537706,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
203,False,"{'e': 0.8170949279422366, 'a': 0.001}",20,0,-51.581913423850175,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
204,False,"{'e': 0.8162782414256099, 'a': 0.001}",30,0,-82.87442849223099,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
205,False,"{'e': 0.8154623711872927, 'a': 0.001}",20,0,-150.28547838306287,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
206,False,"{'e': 0.8146473164114145, 'a': 0.001}",20,0,-43.86717111069871,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
207,False,"{'e': 0.8138330762829207, 'a': 0.001}",20,0,-77.46828711072155,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
208,False,"{'e': 0.813019649987571, 'a': 0.001}",20,0,-23.75180918521254,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
209,False,"{'e': 0.812207036711939, 'a': 0.001}",25,0,-111.66180129870963,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
210,False,"{'e': 0.8113952356434114, 'a': 0.001}",20,7,-34.82101869783928,"{0: 8, 1: 3, 2: 1, 3: 1, 4: 0}",1
211,False,"{'e': 0.8105842459701871, 'a': 0.001}",20,12,1.0398340385198008,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'e': 0.8097740668812763, 'a': 0.001}",25,8,-65.51739499791155,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 0}",1
213,False,"{'e': 0.8089646975664998, 'a': 0.001}",20,2,-100.84835333093841,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 1}",1
214,False,"{'e': 0.8081561372164884, 'a': 0.001}",30,0,-116.44822190254418,"{0: 21, 1: 0, 2: 6, 3: 2, 4: 1}",0
215,False,"{'e': 0.8073483850226815, 'a': 0.001}",20,0,-28.95874621024106,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
216,False,"{'e': 0.8065414401773269, 'a': 0.001}",30,4,-49.63277156302849,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 1}",1
217,False,"{'e': 0.8057353018734796, 'a': 0.001}",20,2,-117.94557047012567,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 2}",1
218,False,"{'e': 0.8049299693050015, 'a': 0.001}",25,0,-99.10762615849609,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
219,False,"{'e': 0.8041254416665596, 'a': 0.001}",20,0,-7.256199552758794,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
220,False,"{'e': 0.8033217181536265, 'a': 0.001}",20,0,-85.67416488657635,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
221,False,"{'e': 0.8025187979624785, 'a': 0.001}",20,0,-32.49928264686044,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
222,False,"{'e': 0.8017166802901953, 'a': 0.001}",25,0,-120.41110334439043,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
223,False,"{'e': 0.8009153643346592, 'a': 0.001}",20,15,4.196492115842989,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
224,False,"{'e': 0.8001148492945541, 'a': 0.001}",20,0,-69.17365275698438,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
225,False,"{'e': 0.7993151343693651, 'a': 0.001}",25,0,-65.58979675358145,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
226,False,"{'e': 0.7985162187593771, 'a': 0.001}",30,0,-136.27210376623606,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
227,False,"{'e': 0.7977181016656743, 'a': 0.001}",25,0,-190.17369576836137,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
228,False,"{'e': 0.7969207822901396, 'a': 0.001}",30,4,-179.18795388272594,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 3}",1
229,False,"{'e': 0.7961242598354538, 'a': 0.001}",30,0,-161.26460875325392,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
230,False,"{'e': 0.7953285335050939, 'a': 0.001}",20,3,-48.72043826100698,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
231,False,"{'e': 0.794533602503334, 'a': 0.001}",25,0,-84.46511427190738,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
232,False,"{'e': 0.7937394660352427, 'a': 0.001}",20,0,-58.95182733189074,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
233,False,"{'e': 0.7929461233066837, 'a': 0.001}",20,0,-82.40840412854985,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
234,False,"{'e': 0.792153573524314, 'a': 0.001}",20,0,-119.61918942723773,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
235,False,"{'e': 0.7913618158955839, 'a': 0.001}",20,0,-47.76806720519589,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
236,False,"{'e': 0.7905708496287356, 'a': 0.001}",20,0,-7.007247470818979,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
237,False,"{'e': 0.7897806739328027, 'a': 0.001}",20,0,-94.35824722805327,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
238,False,"{'e': 0.7889912880176096, 'a': 0.001}",25,18,1.125347256475298,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'e': 0.7882026910937704, 'a': 0.001}",25,0,-58.94617620905125,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
240,False,"{'e': 0.7874148823726879, 'a': 0.001}",20,1,-35.933402742869305,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 0}",1
241,False,"{'e': 0.7866278610665535, 'a': 0.001}",30,0,-70.00618811855891,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
242,False,"{'e': 0.7858416263883455, 'a': 0.001}",20,0,-74.2496408333675,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
243,False,"{'e': 0.7850561775518295, 'a': 0.001}",20,0,-11.586504920258431,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
244,False,"{'e': 0.7842715137715565, 'a': 0.001}",20,0,-54.472420504130284,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
245,False,"{'e': 0.7834876342628625, 'a': 0.001}",20,0,-48.137875824425336,"{0: 14, 1: 5, 2: 0, 3: 0, 4: 1}",0
246,False,"{'e': 0.7827045382418681, 'a': 0.001}",25,9,-16.84854358824274,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 0}",1
247,False,"{'e': 0.7819222249254772, 'a': 0.001}",20,0,-119.75069413400419,"{0: 7, 1: 0, 2: 13, 3: 0, 4: 0}",0
248,False,"{'e': 0.7811406935313765, 'a': 0.001}",20,0,-40.905412230603375,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
249,False,"{'e': 0.7803599432780343, 'a': 0.001}",25,0,-79.30148295040864,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
250,False,"{'e': 0.7795799733847004, 'a': 0.001}",25,0,-67.33625539551593,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
251,False,"{'e': 0.7788007830714049, 'a': 0.001}",25,0,-77.27469430166789,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
252,False,"{'e': 0.7780223715589573, 'a': 0.001}",30,0,-101.14176987490266,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
253,False,"{'e': 0.7772447380689461, 'a': 0.001}",20,0,-92.13109923626712,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
254,False,"{'e': 0.7764678818237378, 'a': 0.001}",25,0,-122.71691691184046,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
255,False,"{'e': 0.775691802046476, 'a': 0.001}",30,0,-68.0235614277423,"{0: 18, 1: 6, 2: 6, 3: 0, 4: 0}",0
256,False,"{'e': 0.774916497961081, 'a': 0.001}",25,0,-96.77819762865079,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
257,False,"{'e': 0.7741419687922484, 'a': 0.001}",20,0,-98.46363798815285,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
258,False,"{'e': 0.7733682137654491, 'a': 0.001}",20,0,-64.32424329632933,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
259,False,"{'e': 0.772595232106928, 'a': 0.001}",25,7,-38.80275305087526,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 0}",1
260,False,"{'e': 0.7718230230437034, 'a': 0.001}",20,3,-7.711589359302842,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
261,False,"{'e': 0.7710515858035663, 'a': 0.001}",25,0,-82.77489114470646,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
262,False,"{'e': 0.7702809196150792, 'a': 0.001}",25,0,-71.19444801228775,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
263,False,"{'e': 0.7695110237075758, 'a': 0.001}",20,0,-36.50729878996127,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
264,False,"{'e': 0.7687418973111603, 'a': 0.001}",25,14,9.784072691095158,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
265,False,"{'e': 0.7679735396567061, 'a': 0.001}",30,4,-63.66544519076459,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 1}",1
266,False,"{'e': 0.7672059499758557, 'a': 0.001}",25,0,-95.79074323905873,"{0: 19, 1: 3, 2: 0, 3: 1, 4: 2}",0
267,False,"{'e': 0.7664391275010192, 'a': 0.001}",25,0,-91.98631437392807,"{0: 13, 1: 6, 2: 4, 3: 2, 4: 0}",0
268,False,"{'e': 0.7656730714653739, 'a': 0.001}",30,0,-65.0646512596163,"{0: 20, 1: 1, 2: 9, 3: 0, 4: 0}",0
269,False,"{'e': 0.764907781102864, 'a': 0.001}",20,4,-33.23938532033487,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
270,False,"{'e': 0.764143255648199, 'a': 0.001}",25,0,-180.753099989043,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
271,False,"{'e': 0.7633794943368531, 'a': 0.001}",30,0,-206.08605961329758,"{0: 18, 1: 3, 2: 5, 3: 0, 4: 4}",0
272,False,"{'e': 0.7626164964050653, 'a': 0.001}",20,0,-132.50429267603684,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
273,False,"{'e': 0.7618542610898376, 'a': 0.001}",20,3,-23.829273710348232,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
274,False,"{'e': 0.7610927876289343, 'a': 0.001}",20,0,-76.07170312853938,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
275,False,"{'e': 0.7603320752608821, 'a': 0.001}",30,19,-61.102276446984256,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
276,False,"{'e': 0.7595721232249685, 'a': 0.001}",20,0,-69.46485580118242,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
277,False,"{'e': 0.7588129307612413, 'a': 0.001}",20,8,-28.83337656346918,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
278,False,"{'e': 0.7580544971105083, 'a': 0.001}",25,0,-115.3026418196047,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
279,False,"{'e': 0.7572968215143355, 'a': 0.001}",20,0,-130.57611384442467,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 3}",0
280,False,"{'e': 0.7565399032150474, 'a': 0.001}",20,0,-21.645976088302373,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
281,False,"{'e': 0.7557837414557255, 'a': 0.001}",20,0,-71.93434239048614,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
282,False,"{'e': 0.755028335480208, 'a': 0.001}",20,0,-100.7073977811803,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
283,False,"{'e': 0.754273684533089, 'a': 0.001}",25,0,-42.243633240919664,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
284,False,"{'e': 0.7535197878597172, 'a': 0.001}",20,0,-76.06577670859478,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
285,False,"{'e': 0.7527666447061963, 'a': 0.001}",25,0,-64.98069878934635,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
286,False,"{'e': 0.7520142543193826, 'a': 0.001}",20,0,-66.13035628365175,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
287,False,"{'e': 0.751262615946886, 'a': 0.001}",35,14,-115.5232699610477,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 2}",1
288,False,"{'e': 0.750511728837068, 'a': 0.001}",20,0,-181.2013113573994,"{0: 8, 1: 2, 2: 6, 3: 2, 4: 2}",0
289,False,"{'e': 0.7497615922390413, 'a': 0.001}",20,0,-104.08368296484994,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
290,False,"{'e': 0.7490122054026693, 'a': 0.001}",20,0,-87.92114906506575,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
291,False,"{'e': 0.7482635675785653, 'a': 0.001}",25,11,-94.45567859044547,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 2}",1
292,False,"{'e': 0.747515678018091, 'a': 0.001}",20,0,-39.61792952491939,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
293,False,"{'e': 0.7467685359733571, 'a': 0.001}",25,0,-111.33041135526872,"{0: 13, 1: 5, 2: 4, 3: 3, 4: 0}",0
294,False,"{'e': 0.7460221406972215, 'a': 0.001}",25,9,-71.00493430391747,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 1}",1
295,False,"{'e': 0.7452764914432887, 'a': 0.001}",25,0,-125.08017755694365,"{0: 13, 1: 2, 2: 7, 3: 3, 4: 0}",0
296,False,"{'e': 0.7445315874659094, 'a': 0.001}",25,0,-134.17038386607206,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
297,False,"{'e': 0.7437874280201796, 'a': 0.001}",20,14,-1.1899769556919948,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'e': 0.7430440123619398, 'a': 0.001}",20,5,-45.32889506206123,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
299,False,"{'e': 0.7423013397477743, 'a': 0.001}",20,0,-50.578482550167124,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",1
300,False,"{'e': 0.7415594094350105, 'a': 0.001}",25,17,-9.467817781935647,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
301,False,"{'e': 0.7408182206817179, 'a': 0.001}",25,0,-67.02477740176167,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
302,False,"{'e': 0.7400777727467076, 'a': 0.001}",20,0,-78.97460948675287,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
303,False,"{'e': 0.7393380648895319, 'a': 0.001}",25,0,-112.8070103303746,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
304,False,"{'e': 0.7385990963704826, 'a': 0.001}",25,0,4.7512707114722845,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
305,False,"{'e': 0.7378608664505911, 'a': 0.001}",30,0,-74.4261918947286,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
306,False,"{'e': 0.7371233743916278, 'a': 0.001}",20,0,-172.25932146503135,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
307,False,"{'e': 0.7363866194561001, 'a': 0.001}",30,0,-80.90902597931301,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
308,False,"{'e': 0.7356506009072533, 'a': 0.001}",20,0,-55.59197906968007,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
309,False,"{'e': 0.7349153180090687, 'a': 0.001}",20,0,-66.73591799277577,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
310,False,"{'e': 0.7341807700262634, 'a': 0.001}",30,0,-141.99363071067876,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
311,False,"{'e': 0.7334469562242892, 'a': 0.001}",20,10,-22.842577420159145,"{0: 4, 1: 6, 2: 0, 3: 0, 4: 0}",1
312,False,"{'e': 0.7327138758693325, 'a': 0.001}",25,0,-47.13397669644105,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
313,False,"{'e': 0.7319815282283126, 'a': 0.001}",20,0,11.378178757738374,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
314,False,"{'e': 0.731249912568882, 'a': 0.001}",25,11,-31.95371236390434,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
315,False,"{'e': 0.7305190281594249, 'a': 0.001}",30,9,-48.961622129226896,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 1}",1
316,False,"{'e': 0.7297888742690568, 'a': 0.001}",35,0,-71.43789152147563,"{0: 25, 1: 3, 2: 5, 3: 2, 4: 0}",0
317,False,"{'e': 0.7290594501676237, 'a': 0.001}",25,0,-62.49494521450335,"{0: 14, 1: 6, 2: 5, 3: 0, 4: 0}",0
318,False,"{'e': 0.7283307551257017, 'a': 0.001}",20,0,-101.81876324603459,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
319,False,"{'e': 0.7276027884145955, 'a': 0.001}",25,5,-84.06181639154478,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
320,False,"{'e': 0.7268755493063382, 'a': 0.001}",20,0,-67.95277616511726,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
321,False,"{'e': 0.7261490370736909, 'a': 0.001}",20,0,-81.67170891638634,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
322,False,"{'e': 0.7254232509901412, 'a': 0.001}",25,3,-91.16965945613667,"{0: 14, 1: 0, 2: 7, 3: 0, 4: 1}",1
323,False,"{'e': 0.7246981903299029, 'a': 0.001}",20,8,-29.79508394023369,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
324,False,"{'e': 0.7239738543679153, 'a': 0.001}",25,1,-48.17375565334723,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 0}",1
325,False,"{'e': 0.7232502423798424, 'a': 0.001}",30,0,-89.6577239593053,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
326,False,"{'e': 0.7225273536420722, 'a': 0.001}",25,0,-77.34016681460645,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
327,False,"{'e': 0.7218051874317158, 'a': 0.001}",20,0,-42.14684469037267,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
328,False,"{'e': 0.721083743026607, 'a': 0.001}",30,0,-132.4203967173294,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
329,False,"{'e': 0.7203630197053014, 'a': 0.001}",25,0,-61.05086868690608,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
330,False,"{'e': 0.7196430167470754, 'a': 0.001}",30,7,-28.691398891229518,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
331,False,"{'e': 0.7189237334319262, 'a': 0.001}",20,0,-67.33822324392827,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
332,False,"{'e': 0.7182051690405703, 'a': 0.001}",20,0,-98.31397496622972,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
333,False,"{'e': 0.7174873228544433, 'a': 0.001}",20,8,-43.79103399341147,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
334,False,"{'e': 0.716770194155699, 'a': 0.001}",20,0,-76.26438724712098,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
335,False,"{'e': 0.7160537822272085, 'a': 0.001}",30,0,-46.45250388604609,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
336,False,"{'e': 0.7153380863525599, 'a': 0.001}",30,6,-82.01932051072778,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 1}",1
337,False,"{'e': 0.7146231058160573, 'a': 0.001}",20,0,-120.9799516823162,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
338,False,"{'e': 0.71390883990272, 'a': 0.001}",20,0,-55.61850815844969,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
339,False,"{'e': 0.7131952878982822, 'a': 0.001}",20,9,-6.366583662760941,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
340,False,"{'e': 0.7124824490891918, 'a': 0.001}",20,0,-21.282735018803578,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
341,False,"{'e': 0.7117703227626097, 'a': 0.001}",30,0,-93.58332212646312,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
342,False,"{'e': 0.7110589082064097, 'a': 0.001}",25,0,-49.94562680180389,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
343,False,"{'e': 0.7103482047091773, 'a': 0.001}",30,4,-102.14877330831692,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 2}",1
344,False,"{'e': 0.7096382115602087, 'a': 0.001}",25,16,-1.3835725017694696,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
345,False,"{'e': 0.7089289280495107, 'a': 0.001}",25,0,-3.656086408116444,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
346,False,"{'e': 0.7082203534678, 'a': 0.001}",35,0,-117.80328084019146,"{0: 22, 1: 3, 2: 7, 3: 3, 4: 0}",0
347,False,"{'e': 0.7075124871065017, 'a': 0.001}",30,0,-89.61629838991315,"{0: 20, 1: 1, 2: 7, 3: 2, 4: 0}",0
348,False,"{'e': 0.7068053282577494, 'a': 0.001}",20,0,-70.42797637391793,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
349,False,"{'e': 0.7060988762143844, 'a': 0.001}",20,11,-51.62401015864522,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
350,False,"{'e': 0.7053931302699543, 'a': 0.001}",20,0,-138.74457934289865,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
351,False,"{'e': 0.7046880897187134, 'a': 0.001}",20,0,-63.50844589436585,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
352,False,"{'e': 0.7039837538556208, 'a': 0.001}",30,0,-86.25245943708947,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",1
353,False,"{'e': 0.7032801219763409, 'a': 0.001}",20,14,-20.58908228255346,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
354,False,"{'e': 0.7025771933772416, 'a': 0.001}",25,0,-76.96516436796848,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
355,False,"{'e': 0.701874967355394, 'a': 0.001}",20,2,-20.54477999548884,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
356,False,"{'e': 0.7011734432085724, 'a': 0.001}",20,10,-44.35592268528436,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
357,False,"{'e': 0.7004726202352524, 'a': 0.001}",25,4,-18.73097038577099,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
358,False,"{'e': 0.699772497734611, 'a': 0.001}",20,0,-63.27069887898818,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
359,False,"{'e': 0.6990730750065257, 'a': 0.001}",20,3,-40.21157747288852,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 1}",1
360,False,"{'e': 0.6983743513515736, 'a': 0.001}",25,0,-69.13420889728937,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
361,False,"{'e': 0.697676326071031, 'a': 0.001}",25,0,-35.580608522508896,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
362,False,"{'e': 0.6969789984668727, 'a': 0.001}",25,0,-27.384006601631068,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",1
363,False,"{'e': 0.696282367841771, 'a': 0.001}",20,0,-47.46578366206016,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
364,False,"{'e': 0.6955864334990951, 'a': 0.001}",20,0,-16.84067208004731,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
365,False,"{'e': 0.6948911947429106, 'a': 0.001}",20,0,-110.94662129779692,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
366,False,"{'e': 0.6941966508779789, 'a': 0.001}",20,0,1.4114473293113625,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
